"","Ti","Ni","Cu","Hf","Zr","Nb","Co","Cr","Fe","Mn","Pd","delta.r.mix","H.mix","ou.mix","VEC.mix","numa","mean","sd","SKO"
"42931",0.464,0.458,0.018,0.06,0,0,0,0,0,0,0,0.317602658,0.394883064,0.211491403,0.559459459,0.5,24.9032919712649,4.20729611261465,0.0510893021921764
"160285",0.248,0.48,0,0.246,0,0,0,0.026,0,0,0,0.842856734,0.248561469,0.337743552,0.637837838,0.5,28.036885827796,2.83351303306872,0.051087295616098
"213",0.456,0.47,0.004,0.07,0,0,0,0,0,0,0,0.355757605,0.341043156,0.171155088,0.524324324,0.5,24.3578022200701,4.44125452938284,0.0510862965440574
"126946",0.292,0.464,0.016,0.228,0,0,0,0,0,0,0,0.757890758,0.260940782,0.319314851,0.589189189,0.5,27.3530758796062,3.138117482561,0.0510832829581971
"212748",0.382,0.484,0,0.132,0,0,0,0.002,0,0,0,0.546001799,0.280982261,0.219415356,0.605405405,0.5,27.3722446852612,3.12956224935797,0.0510787482694039
"252443",0.378,0.48,0.006,0.136,0,0,0,0,0,0,0,0.552767883,0.292885888,0.240536064,0.624324324,0.5,27.4908534403472,3.0769213162251,0.0510783663354489
"84785",0.382,0.464,0.014,0.14,0,0,0,0,0,0,0,0.548494,0.321006972,0.278791662,0.57027027,0.5,26.8679286105926,3.35238735630494,0.0510781447514083
"189079",0.44,0.482,0,0.062,0,0,0,0.016,0,0,0,0.352535334,0.364548584,0.201591279,0.627027027,0.5,25.8116225188981,3.81434542043597,0.0510736318930978
"43324",0.284,0.452,0.024,0.24,0,0,0,0,0,0,0,0.771774191,0.281856853,0.351808057,0.567567568,0.5,27.4838270076274,3.0799373320849,0.0510699308627981
"416",0.454,0.466,0.008,0.072,0,0,0,0,0,0,0,0.359031253,0.353214191,0.190924256,0.52972973,0.5,24.679470858721,4.30316551439335,0.0510692325307298
"127069",0.45,0.46,0.02,0.07,0,0,0,0,0,0,0,0.350516223,0.392066014,0.231416238,0.594594595,0.5,25.375176838784,4.00345660125636,0.0510679753713961
"252422",0.42,0.48,0.006,0.094,0,0,0,0,0,0,0,0.436681776,0.324466508,0.204618756,0.624324324,0.5,26.3649124608866,3.57302024584248,0.0510676974147049
"252444",0.376,0.48,0.006,0.138,0,0,0,0,0,0,0,0.55803434,0.291382049,0.241896287,0.624324324,0.5,27.5452991816385,3.05258537959316,0.0510667173264896
"252320",0.422,0.482,0.004,0.092,0,0,0,0,0,0,0,0.432208636,0.319273674,0.193732621,0.621621622,0.5,26.2943898693042,3.60381314777624,0.0510643049749485
"434",0.418,0.466,0.008,0.108,0,0,0,0,0,0,0,0.462450603,0.326796399,0.2310847,0.52972973,0.5,25.6077825612036,3.90263603039429,0.0510604518257232
"105081",0.376,0.478,0,0.13,0,0,0,0.016,0,0,0,0.548172785,0.314992498,0.272683798,0.594594595,0.5,26.9054693817211,3.33560838841451,0.051059373540391
"107677",0.434,0.478,0,0.07,0,0,0,0.018,0,0,0,0.37600575,0.364047304,0.219998167,0.6,0.5,25.7443112477925,3.8433638783131,0.0510579935585828
"642",0.406,0.462,0.012,0.12,0,0,0,0,0,0,0,0.492386255,0.331556791,0.257733654,0.535135135,0.5,26.3703480223397,3.57049917056435,0.0510571514860483
"85317",0.328,0.454,0.024,0.194,0,0,0,0,0,0,0,0.673643225,0.314374724,0.341660013,0.583783784,0.5,26.7721413916799,3.39425222442628,0.0510562951956481
"43516",0.304,0.448,0.028,0.22,0,0,0,0,0,0,0,0.726295548,0.309992057,0.363137142,0.572972973,0.5,26.9579693453441,3.31242374885304,0.0510556530191003
"315",0.454,0.468,0.006,0.072,0,0,0,0,0,0,0,0.360394458,0.346399259,0.182581859,0.527027027,0.5,24.5395081944023,4.36297796963703,0.0510554588649134
"21056",0.366,0.474,0,0.144,0,0,0,0.016,0,0,0,0.581048363,0.306436325,0.283951302,0.562162162,0.5,27.0971062324216,3.25096785988333,0.05105095252812
"736",0.42,0.46,0.014,0.106,0,0,0,0,0,0,0,0.45283733,0.348621481,0.252703682,0.537837838,0.5,26.2338487235133,3.6300389274003,0.0510477461816943
"729",0.434,0.46,0.014,0.092,0,0,0,0,0,0,0,0.413438983,0.3589136,0.238290142,0.537837838,0.5,25.8041367973954,3.81721067002578,0.0510462110333844
"84822",0.308,0.464,0.014,0.214,0,0,0,0,0,0,0,0.725658376,0.266148619,0.311017219,0.57027027,0.5,27.7155660379245,2.97654751767907,0.0510453979722372
"57859",0.29,0.476,0,0.222,0,0,0,0.012,0,0,0,0.766307029,0.239267496,0.299033226,0.567567568,0.5,28.2589455284548,2.73339002480775,0.0510444092935146
"731",0.43,0.46,0.014,0.096,0,0,0,0,0,0,0,0.424822676,0.355972994,0.242597626,0.537837838,0.5,25.9290052651036,3.76288798648749,0.051044358153321
"596",0.296,0.464,0.01,0.23,0,0,0,0,0,0,0,0.757113895,0.24400759,0.301084514,0.532432432,0.5,27.9081975270908,2.89053518518948,0.0510411429145545
"228516",0.346,0.484,0,0.156,0,0,0,0.014,0,0,0,0.621203355,0.288808578,0.279528479,0.637837838,0.5,28.2798322862593,2.72396045378379,0.0510408364098993
"123438",0.412,0.478,0,0.08,0,0,0,0.03,0,0,0,0.414981443,0.382812638,0.269585903,0.632432432,0.5,26.5980497643476,3.47048754204005,0.051038557030033
"34154",0.42,0.474,0,0.08,0,0,0,0.026,0,0,0,0.409285256,0.375194599,0.258762294,0.589189189,0.5,25.8478131330328,3.79804141824547,0.0510329840760257
"618",0.454,0.462,0.012,0.072,0,0,0,0,0,0,0,0.356301175,0.366822875,0.206692725,0.535135135,0.5,24.9988686050134,4.16521014759402,0.0510259838464857
"262635",0.388,0.486,0,0.118,0,0,0,0.008,0,0,0,0.515872798,0.30369429,0.232497267,0.637837838,0.5,27.426230437705,3.10494354377938,0.0510248658686557
"135",0.41,0.472,0.002,0.116,0,0,0,0,0,0,0,0.488391489,0.300518048,0.211460155,0.521621622,0.5,25.2762379600563,4.04557728007316,0.0510245235371608
"34207",0.314,0.474,0,0.186,0,0,0,0.026,0,0,0,0.697588169,0.296379843,0.334194131,0.589189189,0.5,27.0547376702454,3.26928612126976,0.0510206690183666
"296790",0.358,0.488,0,0.152,0,0,0,0.002,0,0,0,0.602772806,0.26427235,0.230485317,0.637837838,0.5,28.1195613418629,2.79565929561978,0.0510189340793228
"85246",0.47,0.454,0.024,0.052,0,0,0,0,0,0,0,0.290298702,0.419956756,0.219425686,0.583783784,0.5,24.6686012726656,4.30697710586426,0.0510134398055541
"42844",0.436,0.46,0.016,0.088,0,0,0,0,0,0,0,0.402657121,0.367434472,0.240529516,0.556756757,0.5,25.7474700168126,3.84129711577551,0.0510090489663561
"252445",0.374,0.48,0.006,0.14,0,0,0,0,0,0,0,0.563278176,0.28987821,0.243227316,0.624324324,0.5,27.5951537147206,3.02966647232738,0.0510056930423914
"236",0.41,0.47,0.004,0.116,0,0,0,0,0,0,0,0.487034747,0.307327685,0.221054718,0.524324324,0.5,25.4392504574828,3.97481511859872,0.0510042121473959
"114",0.452,0.472,0.002,0.074,0,0,0,0,0,0,0,0.369087928,0.331283205,0.166845607,0.521621622,0.5,24.3254167148291,4.45379848281396,0.051002655795565
"26330",0.318,0.474,0,0.188,0,0,0,0.02,0,0,0,0.695467513,0.282268997,0.317325264,0.572972973,0.5,27.3537368007887,3.13676627372851,0.0509989526214373
"211413",0.428,0.458,0.026,0.088,0,0,0,0,0,0,0,0.403894818,0.396561645,0.272760248,0.635135135,0.5,26.5761512828394,3.47953222597856,0.0509964851227805
"223230",0.418,0.484,0,0.088,0,0,0,0.01,0,0,0,0.429598879,0.331293796,0.212220854,0.627027027,0.5,26.3882238467728,3.56181403985403,0.0509934162526458
"228512",0.354,0.484,0,0.148,0,0,0,0.014,0,0,0,0.600439533,0.294838055,0.27513292,0.637837838,0.5,28.1530433431982,2.78031024967689,0.0509905444599372
"550",0.388,0.464,0.01,0.138,0,0,0,0,0,0,0,0.541150881,0.311560321,0.263818054,0.532432432,0.5,26.5690488506662,3.48256261567933,0.0509901656380649
"42759",0.404,0.462,0.014,0.12,0,0,0,0,0,0,0,0.493344709,0.337050569,0.264502609,0.554054054,0.5,26.5600127489269,3.48648826347898,0.0509874160390863
"42843",0.438,0.46,0.016,0.086,0,0,0,0,0,0,0,0.396857317,0.368911835,0.238241196,0.556756757,0.5,25.6824126086188,3.86922380321673,0.0509873480990868
"335",0.414,0.468,0.006,0.112,0,0,0,0,0,0,0,0.474791824,0.317063807,0.226369187,0.527027027,0.5,25.5186819079683,3.94017334637314,0.0509862116264837
"85419",0.326,0.452,0.026,0.196,0,0,0,0,0,0,0,0.676885982,0.319545495,0.349161809,0.586486486,0.5,26.7505409117504,3.40282059694991,0.0509857624038207
"10571",0.336,0.474,0,0.182,0,0,0,0.008,0,0,0,0.666594074,0.261768599,0.276039758,0.540540541,0.5,28.5507119496249,2.60123716562423,0.0509813272979364
"211476",0.302,0.458,0.026,0.214,0,0,0,0,0,0,0,0.726268085,0.301652987,0.349478632,0.635135135,0.5,28.4774371125342,2.63429447761672,0.0509805745693848
"214",0.454,0.47,0.004,0.072,0,0,0,0,0,0,0,0.361756441,0.339577266,0.1737848,0.524324324,0.5,24.4050274128963,4.41939260292865,0.0509798786507111
"168702",0.406,0.47,0.012,0.112,0,0,0,0,0,0,0,0.479536433,0.332866473,0.247525087,0.6,0.5,26.7158035137695,3.41800794244391,0.0509798273285419
"228518",0.342,0.484,0,0.16,0,0,0,0.014,0,0,0,0.631454285,0.28579384,0.281560236,0.637837838,0.5,28.3451073968398,2.69388175390022,0.0509785171843186
"582",0.324,0.464,0.01,0.202,0,0,0,0,0,0,0,0.695697805,0.264567117,0.295227754,0.532432432,0.5,27.6193752815411,3.01855783216886,0.0509785007786996
"316",0.452,0.468,0.006,0.074,0,0,0,0,0,0,0,0.366365791,0.344932486,0.185168735,0.527027027,0.5,24.5887627873678,4.34061253878768,0.0509739915457032
"127067",0.454,0.46,0.02,0.066,0,0,0,0,0,0,0,0.33832483,0.395048981,0.225983442,0.594594595,0.5,25.2483926795341,4.05682547342718,0.050971785167301
"225928",0.272,0.484,0,0.232,0,0,0,0.012,0,0,0,0.799550179,0.22726679,0.294420813,0.632432432,0.5,28.3803550833084,2.67793222126372,0.0509711762228896
"517",0.454,0.464,0.01,0.072,0,0,0,0,0,0,0,0.357666826,0.360022063,0.198936828,0.532432432,0.5,24.8274415121458,4.23812210831015,0.0509708610767395
"84668",0.414,0.466,0.012,0.108,0,0,0,0,0,0,0,0.464141419,0.337990469,0.245423846,0.567567568,0.5,26.437864183587,3.53977216034894,0.0509700450029382
"31538",0.402,0.474,0,0.1,0,0,0,0.024,0,0,0,0.46731691,0.356025947,0.274171062,0.583783784,0.5,26.0819499825019,3.69522618350339,0.0509688329078226
"43618",0.302,0.446,0.03,0.222,0,0,0,0,0,0,0,0.729275333,0.315161063,0.37016914,0.575675676,0.5,26.7752126338689,3.39174011788926,0.0509679794262174
"735",0.422,0.46,0.014,0.104,0,0,0,0,0,0,0,0.447284516,0.350091784,0.25075585,0.537837838,0.5,26.173106953173,3.6554550036049,0.0509676207253476
"211478",0.298,0.458,0.026,0.218,0,0,0,0,0,0,0,0.735167267,0.298640014,0.350165326,0.635135135,0.5,28.4553470617893,2.64409272573253,0.0509663892176967
"168878",0.458,0.466,0.016,0.06,0,0,0,0,0,0,0,0.324266983,0.38514959,0.202709143,0.605405405,0.5,25.5181189659227,3.94007840270484,0.0509627642954327
"630",0.43,0.462,0.012,0.096,0,0,0,0,0,0,0,0.426186487,0.349189833,0.234997466,0.535135135,0.5,25.6924573866363,3.86450483365705,0.0509620536062085
"28919",0.39,0.474,0,0.114,0,0,0,0.022,0,0,0,0.505625084,0.341355573,0.280804515,0.578378378,0.5,26.3176854007465,3.59223422701805,0.050961902138693
"1209",0.282,0.452,0.022,0.244,0,0,0,0,0,0,0,0.778292158,0.273971406,0.346693658,0.548648649,0.5,27.8018616189609,2.93705513243317,0.0509614979894808
"84976",0.404,0.46,0.018,0.118,0,0,0,0,0,0,0,0.487511458,0.350764275,0.27668882,0.575675676,0.5,26.2549369809205,3.61959141225982,0.0509574604638029
"110294",0.45,0.478,0,0.052,0,0,0,0.02,0,0,0,0.320144921,0.381843615,0.200941026,0.605405405,0.5,25.5181790794643,3.93996092864525,0.0509564350742043
"157589",0.39,0.48,0,0.106,0,0,0,0.024,0,0,0,0.48995209,0.349568441,0.277666079,0.632432432,0.5,27.1183309256656,3.24038155522616,0.0509563627635135
"417",0.452,0.466,0.008,0.074,0,0,0,0,0,0,0,0.365002898,0.351746536,0.193516253,0.52972973,0.5,24.7292412063506,4.28002175655566,0.0509525274641386
"719",0.454,0.46,0.014,0.072,0,0,0,0,0,0,0,0.354934297,0.373616627,0.214240056,0.537837838,0.5,25.1816226698581,4.08529696110104,0.0509486083164114
"42836",0.452,0.46,0.016,0.072,0,0,0,0,0,0,0,0.35550364,0.379253376,0.220993825,0.556756757,0.5,25.2374130798428,4.06120357854229,0.0509472453292594
"581",0.326,0.464,0.01,0.2,0,0,0,0,0,0,0,0.691174509,0.266035654,0.294634985,0.532432432,0.5,27.5925814771446,3.03008194818972,0.0509465117248454
"84821",0.31,0.464,0.014,0.212,0,0,0,0,0,0,0,0.721219507,0.267631277,0.310591453,0.57027027,0.5,27.6974228844038,2.98342308152216,0.0509463805337392
"28951",0.326,0.474,0,0.178,0,0,0,0.022,0,0,0,0.673562327,0.29388227,0.31974286,0.578378378,0.5,27.0254086511883,3.28126093938735,0.0509456088893359
"819",0.456,0.458,0.016,0.07,0,0,0,0,0,0,0,0.347565372,0.381874504,0.218951203,0.540540541,0.5,25.3192049196414,4.02583206342766,0.0509436930094176
"134",0.412,0.472,0.002,0.114,0,0,0,0,0,0,0,0.482961138,0.301983055,0.209700095,0.521621622,0.5,25.2311576994418,4.06383953956079,0.0509429084218251
"294359",0.374,0.484,0.004,0.138,0,0,0,0,0,0,0,0.56161222,0.283839026,0.232211273,0.637837838,0.5,27.7857805617088,2.94399301623809,0.0509421092835283
"252907",0.46,0.47,0.016,0.054,0,0,0,0,0,0,0,0.308700551,0.388004589,0.192756972,0.637837838,0.5,25.6900846004729,3.86521931688614,0.0509399887678621
"583",0.322,0.464,0.01,0.204,0,0,0,0,0,0,0,0.700202504,0.263098579,0.295796894,0.532432432,0.5,27.6421284790516,3.00795966441042,0.0509398605918687
"191708",0.432,0.482,0,0.068,0,0,0,0.018,0,0,0,0.372751889,0.364440032,0.216340464,0.632432432,0.5,26.1472609929284,3.66633964195364,0.0509392663119415
"84824",0.304,0.464,0.014,0.218,0,0,0,0,0,0,0,0.734481843,0.263183302,0.311798906,0.57027027,0.5,27.7414116092217,2.96372101141106,0.0509378132280059
"210599",0.44,0.474,0.01,0.076,0,0,0,0,0,0,0,0.37903376,0.352182508,0.20111235,0.613513514,0.5,25.9671159854276,3.74469963996891,0.0509299057308439
"294492",0.31,0.482,0.006,0.202,0,0,0,0,0,0,0,0.718032932,0.242175448,0.269989859,0.640540541,0.5,28.8901553939428,2.44693567818645,0.0509292642189579
"154953",0.412,0.48,0,0.086,0,0,0,0.022,0,0,0,0.429351307,0.360216221,0.251422026,0.627027027,0.5,26.6264281287849,3.45646287118229,0.0509204923168148
"252446",0.372,0.48,0.006,0.142,0,0,0,0,0,0,0,0.568499532,0.288374371,0.244529427,0.624324324,0.5,27.6441538754571,3.00678741655961,0.0509177675877372
"252531",0.404,0.478,0.008,0.11,0,0,0,0,0,0,0,0.480849015,0.319117465,0.228413416,0.627027027,0.5,26.8160011340879,3.37307879112798,0.0509129203525666
"294342",0.408,0.484,0.004,0.104,0,0,0,0,0,0,0,0.468617075,0.309494308,0.205055054,0.637837838,0.5,26.895979693166,3.3378792313388,0.0509128343673208
"57852",0.304,0.476,0,0.208,0,0,0,0.012,0,0,0,0.734882416,0.249633748,0.296529625,0.567567568,0.5,28.2002616260982,2.75816731757369,0.0509089028950352
"39482",0.264,0.474,0,0.232,0,0,0,0.03,0,0,0,0.809150085,0.270577178,0.353115502,0.6,0.5,27.3559462916876,3.13463615506655,0.0509073163667162
"31577",0.324,0.474,0,0.178,0,0,0,0.024,0,0,0,0.675810448,0.29809902,0.325625241,0.583783784,0.5,26.9431382138191,3.31695544950317,0.0509011501688461
"84673",0.404,0.466,0.012,0.118,0,0,0,0,0,0,0,0.491572686,0.33058159,0.25434878,0.567567568,0.5,26.718924305768,3.41558951399776,0.0509006116621365
"85254",0.454,0.454,0.024,0.068,0,0,0,0,0,0,0,0.339862575,0.408060189,0.243120486,0.583783784,0.5,25.1721430205981,4.08864100057086,0.050898292742872
"732",0.428,0.46,0.014,0.098,0,0,0,0,0,0,0,0.430476066,0.354502692,0.244693354,0.537837838,0.5,25.9869554264607,3.73561670598179,0.0508979118950389
"176017",0.314,0.482,0,0.198,0,0,0,0.006,0,0,0,0.712321505,0.241104933,0.269358292,0.6,0.5,28.5591059594434,2.59649656849159,0.0508973630925245
"228517",0.344,0.484,0,0.158,0,0,0,0.014,0,0,0,0.626339627,0.287301209,0.280558019,0.637837838,0.5,28.3096070277254,2.70885452664967,0.050892390473831
"728",0.436,0.46,0.014,0.09,0,0,0,0,0,0,0,0.407708322,0.360383903,0.236077064,0.537837838,0.5,25.7373244708053,3.84403859297712,0.050892131175902
"85014",0.328,0.46,0.018,0.194,0,0,0,0,0,0,0,0.677723616,0.294356191,0.320460106,0.575675676,0.5,27.0923414313843,3.25101008615376,0.0508902150867407
"43028",0.472,0.456,0.02,0.052,0,0,0,0,0,0,0,0.291292428,0.407558027,0.206240364,0.562162162,0.5,24.6855531321395,4.29779408280983,0.0508885956006767
"215",0.452,0.47,0.004,0.074,0,0,0,0,0,0,0,0.367727467,0.338111376,0.176366611,0.524324324,0.5,24.4523241688931,4.39771740348405,0.0508875655554261
"123506",0.276,0.478,0,0.216,0,0,0,0.03,0,0,0,0.778097304,0.280611597,0.349132695,0.632432432,0.5,28.0904045377027,2.80715507858504,0.0508855097878726
"532",0.424,0.464,0.01,0.102,0,0,0,0,0,0,0,0.444432248,0.337993999,0.233342884,0.532432432,0.5,25.6443087820492,3.88427841747557,0.0508845359049817
"252451",0.362,0.48,0.006,0.152,0,0,0,0,0,0,0,0.594273865,0.280855176,0.250615201,0.624324324,0.5,27.9064994898754,2.88939013044852,0.0508823068959777
"252442",0.38,0.48,0.006,0.134,0,0,0,0,0,0,0,0.547478666,0.294389727,0.239146364,0.624324324,0.5,27.4295915146137,3.10165382472254,0.0508807918431978
"317",0.45,0.468,0.006,0.076,0,0,0,0,0,0,0,0.372309506,0.343465714,0.187708653,0.527027027,0.5,24.6369799209595,4.31849985765861,0.0508802649218102
"42842",0.44,0.46,0.016,0.084,0,0,0,0,0,0,0,0.391030935,0.370389198,0.235910724,0.556756757,0.5,25.6149214150172,3.89692032374236,0.0508778076049213
"84820",0.312,0.464,0.014,0.21,0,0,0,0,0,0,0,0.716762426,0.269113935,0.310142302,0.57027027,0.5,27.6802249424789,2.99012633419137,0.050868263170383
"133",0.414,0.472,0.002,0.112,0,0,0,0,0,0,0,0.47750677,0.303448063,0.207906968,0.521621622,0.5,25.1860609948042,4.0821930281158,0.0508682111120662
"220597",0.434,0.484,0,0.074,0,0,0,0.008,0,0,0,0.385892457,0.33744418,0.188524284,0.621621622,0.5,25.9664212503016,3.74405835069953,0.0508625081300362
"21057",0.364,0.474,0,0.146,0,0,0,0.016,0,0,0,0.586255862,0.30495808,0.285196082,0.562162162,0.5,27.1173713911932,3.23958278425025,0.0508609419548457
"619",0.452,0.462,0.012,0.074,0,0,0,0,0,0,0,0.362273454,0.365353455,0.209295068,0.535135135,0.5,25.0524237909655,4.1396685923544,0.0508601406228321
"85251",0.46,0.454,0.024,0.062,0,0,0,0,0,0,0,0.321496239,0.412521401,0.234666383,0.583783784,0.5,24.9769655353097,4.17213385834852,0.0508588789084324
"584",0.32,0.464,0.01,0.206,0,0,0,0,0,0,0,0.704688701,0.261630041,0.296342501,0.532432432,0.5,27.6638400725302,2.99729818384783,0.0508583502803987
"84674",0.402,0.466,0.012,0.12,0,0,0,0,0,0,0,0.496986677,0.329099815,0.256033723,0.567567568,0.5,26.7576298222415,3.39796130028889,0.0508535413797299
"223283",0.312,0.484,0,0.194,0,0,0,0.01,0,0,0,0.710466687,0.251590327,0.281353355,0.627027027,0.5,28.5994898268507,2.57775377368931,0.0508528414797604
"127075",0.438,0.46,0.02,0.082,0,0,0,0,0,0,0,0.386416147,0.383117112,0.246541202,0.594594595,0.5,25.7466555344429,3.83942313272393,0.0508523981959857
"115",0.45,0.472,0.002,0.076,0,0,0,0,0,0,0,0.375031056,0.329818198,0.16937579,0.521621622,0.5,24.369196406548,4.43272849106767,0.0508522567987139
"643",0.404,0.462,0.012,0.122,0,0,0,0,0,0,0,0.497745745,0.330087371,0.259407517,0.535135135,0.5,26.4172158249519,3.54720593351253,0.0508515008965081
"235",0.412,0.47,0.004,0.114,0,0,0,0,0,0,0,0.481604322,0.308793575,0.219292329,0.524324324,0.5,25.3902592085113,3.99376544215417,0.0508506022215296
"418",0.45,0.466,0.008,0.076,0,0,0,0,0,0,0,0.370946911,0.350278881,0.196061134,0.52972973,0.5,24.7790966671071,4.25701113718022,0.0508471026537246
"296772",0.394,0.488,0,0.116,0,0,0,0.002,0,0,0,0.506766903,0.291436766,0.205505789,0.637837838,0.5,27.1843318319247,3.20976800999057,0.0508427957267188
"252866",0.34,0.472,0.014,0.174,0,0,0,0,0,0,0,0.643756352,0.2908843,0.293466422,0.635135135,0.5,28.3915193427071,2.67140759770652,0.0508408537170143
"827",0.44,0.458,0.016,0.086,0,0,0,0,0,0,0,0.394802377,0.370105022,0.238934903,0.540540541,0.5,25.8494226110069,3.79461543715527,0.0508398273491026
"84819",0.314,0.464,0.014,0.208,0,0,0,0,0,0,0,0.712287037,0.270596593,0.309669684,0.57027027,0.5,27.6636535834396,2.99713909551541,0.0508385947329657
"737",0.418,0.46,0.014,0.108,0,0,0,0,0,0,0,0.458365422,0.347151178,0.254615906,0.537837838,0.5,26.2856698046188,3.6045081352542,0.0508362549676199
"126986",0.414,0.462,0.018,0.106,0,0,0,0,0,0,0,0.456676611,0.358519989,0.265043862,0.591891892,0.5,26.1797163716973,3.65075650858441,0.0508359714437236
"228485",0.408,0.484,0,0.094,0,0,0,0.014,0,0,0,0.45048934,0.335537022,0.232592814,0.637837838,0.5,26.9133663231844,3.32920414396038,0.0508346791381257
"518",0.452,0.464,0.01,0.074,0,0,0,0,0,0,0,0.363638786,0.358553526,0.201533982,0.532432432,0.5,24.8789685566225,4.21387222617893,0.0508318030186011
"334",0.416,0.468,0.006,0.11,0,0,0,0,0,0,0,0.469313094,0.31853058,0.224537401,0.527027027,0.5,25.4667716014214,3.96037145656368,0.0508294991339133
"154954",0.41,0.48,0,0.088,0,0,0,0.022,0,0,0,0.435372682,0.358714147,0.25360938,0.627027027,0.5,26.6827273797511,3.43053612299853,0.0508289644835356
"85069",0.42,0.458,0.02,0.102,0,0,0,0,0,0,0,0.441967238,0.369360162,0.269067764,0.578378378,0.5,25.9290304246701,3.75978813977258,0.0508242479056907
"252447",0.37,0.48,0.006,0.144,0,0,0,0,0,0,0,0.573698545,0.286870532,0.245802886,0.624324324,0.5,27.6932170206062,2.98376299949594,0.0508208987247438
"127068",0.452,0.46,0.02,0.068,0,0,0,0,0,0,0,0.34443482,0.393557497,0.228725661,0.594594595,0.5,25.3044600235014,4.03037462019742,0.0508192293113716
"23646",0.436,0.474,0,0.072,0,0,0,0.018,0,0,0,0.379025076,0.363926397,0.223688476,0.567567568,0.5,25.5814516966979,3.91050854454088,0.0508143168896114
"820",0.454,0.458,0.016,0.072,0,0,0,0,0,0,0,0.353566191,0.380403318,0.221612857,0.540540541,0.5,25.3810770439729,3.99719204485261,0.0508134821794591
"85163",0.434,0.456,0.022,0.088,0,0,0,0,0,0,0,0.400621347,0.386476922,0.2611933,0.581081081,0.5,25.6654304296016,3.87404852884013,0.050809686173236
"252579",0.308,0.478,0.008,0.206,0,0,0,0,0,0,0,0.723135048,0.24689083,0.280552638,0.627027027,0.5,28.6023653311006,2.57596485793082,0.0508094402086658
