"","Ti","Ni","Cu","Hf","Zr","Nb","Co","Cr","Fe","Mn","Pd","delta.r.mix","H.mix","ou.mix","VEC.mix","numa","EI","mean","sd"
"265286",0.336,0.486,0,0.168,0,0,0,0.01,0,0,0,0.649671756,0.270312417,0.270786006,0.643243243,0.5,0.148192789600466,29.5632856489381,2.82193072383828
"257447",0.264,0.486,0,0.246,0,0,0,0.004,0,0,0,0.821703652,0.198692084,0.265585592,0.627027027,0.5,0.148189318428083,29.0060056541542,3.14297980891226
"2721",0.286,0.474,0,0.238,0,0,0,0.002,0,0,0,0.783820001,0.208417615,0.265741805,0.524324324,0.5,0.148175443453754,28.5729612682639,3.38735261874378
"131376",0.316,0.48,0,0.2,0,0,0,0.004,0,0,0,0.711700879,0.236543994,0.263339357,0.578378378,0.5,0.148169807150322,28.4915167925158,3.43285508013429
"65748",0.262,0.476,0,0.244,0,0,0,0.018,0,0,0,0.822266384,0.235397582,0.31879912,0.583783784,0.5,0.14816708558209,27.97587042843,3.71821991139815
"136623",0.322,0.48,0,0.19,0,0,0,0.008,0,0,0,0.693430488,0.252362545,0.275454463,0.589189189,0.5,0.148151450233833,28.3517743664414,3.51057048940495
"294578",0.34,0.48,0.008,0.172,0,0,0,0,0,0,0,0.64538995,0.271460595,0.26808872,0.643243243,0.5,0.148123482630534,29.5347601968748,2.83818994718763
"26353",0.272,0.474,0,0.234,0,0,0,0.02,0,0,0,0.800542847,0.248188156,0.325875046,0.572972973,0.5,0.148111339176352,28.2663599154809,3.55770930277797
"128560",0.296,0.432,0.048,0.224,0,0,0,0,0,0,0,0.727382511,0.369541965,0.424902876,0.632432432,0.5,0.148064367651792,28.244091623019,3.56975011847155
"211261",0.328,0.462,0.022,0.188,0,0,0,0,0,0,0,0.669301573,0.308024005,0.328895038,0.62972973,0.5,0.148060006052607,28.8751500099285,3.21652938723028
"63118",0.272,0.476,0,0.236,0,0,0,0.016,0,0,0,0.802337175,0.237182949,0.312760925,0.578378378,0.5,0.148046217666822,28.1761612429243,3.60719569997946
"120864",0.31,0.478,0,0.184,0,0,0,0.028,0,0,0,0.699636008,0.300348601,0.33682178,0.627027027,0.5,0.147921594644292,29.0016691020182,3.14391766166514
"252370",0.322,0.482,0.004,0.192,0,0,0,0,0,0,0,0.69343756,0.244125849,0.259497078,0.621621622,0.5,0.147919276672362,29.7950072314197,2.68453642459002
"65746",0.266,0.476,0,0.24,0,0,0,0.018,0,0,0,0.813687124,0.238369959,0.318787859,0.583783784,0.5,0.147877749394724,28.0223480314785,3.69086726726071
"131370",0.328,0.48,0,0.188,0,0,0,0.004,0,0,0,0.683749889,0.245461124,0.259576454,0.578378378,0.5,0.14785550732607,28.2977549631566,3.53873523082557
"252696",0.276,0.476,0.01,0.238,0,0,0,0,0,0,0,0.792389291,0.229433413,0.293045339,0.62972973,0.5,0.147846004032663,29.1820693787702,3.04046127814185
"378148",0.452,0.492,0,0.056,0,0,0,0,0,0,0,0.330290694,0.331342335,0.126452077,0.664864865,0.25,0.147813372076209,26.8338262813061,4.33230550277165
"43127",0.274,0.456,0.02,0.25,0,0,0,0,0,0,0,0.795247018,0.261124349,0.338168161,0.562162162,0.5,0.147784713335001,28.4041243886477,3.47922746636758
"194380",0.338,0.482,0,0.16,0,0,0,0.02,0,0,0,0.635450423,0.29955432,0.301574938,0.637837838,0.5,0.147716322855205,29.1111136514199,3.08034230864493
"65749",0.26,0.476,0,0.246,0,0,0,0.018,0,0,0,0.826530329,0.233911394,0.318770036,0.583783784,0.5,0.14771091802445,27.9448806005943,3.73231815721371
"128561",0.294,0.432,0.048,0.226,0,0,0,0,0,0,0,0.731722186,0.368038125,0.425138106,0.632432432,0.5,0.147706450319916,28.2214610997602,3.58005361050713
"13229",0.27,0.474,0,0.246,0,0,0,0.01,0,0,0,0.812282393,0.218760921,0.29578333,0.545945946,0.5,0.147689283888599,30.2375989296137,2.41906500699201
"57867",0.274,0.476,0,0.238,0,0,0,0.012,0,0,0,0.80114691,0.227420351,0.300501772,0.567567568,0.5,0.147674817372636,29.1114769237143,3.07990004076138
"128559",0.298,0.432,0.048,0.222,0,0,0,0,0,0,0,0.723025046,0.371045804,0.42464352,0.632432432,0.5,0.147630123794825,28.2577968627282,3.5594801274505
"211356",0.34,0.46,0.024,0.176,0,0,0,0,0,0,0,0.639316088,0.323667814,0.331254391,0.632432432,0.5,0.147603082011033,28.747956224222,3.28568907999645
"157619",0.33,0.48,0,0.166,0,0,0,0.024,0,0,0,0.652685032,0.30445327,0.317392037,0.632432432,0.5,0.147559335682991,28.9294998986801,3.18283393418684
"198",0.284,0.472,0.002,0.242,0,0,0,0,0,0,0,0.787853884,0.208222575,0.267307455,0.521621622,0.5,0.147554375384633,28.4115075950093,3.47371698266162
"262700",0.258,0.486,0,0.248,0,0,0,0.008,0,0,0,0.831506104,0.20565793,0.280022158,0.637837838,0.5,0.147544511693757,29.2456207540369,3.00230208388255
"252694",0.28,0.476,0.01,0.234,0,0,0,0,0,0,0,0.78381363,0.232444621,0.292810609,0.62972973,0.5,0.147499996034187,29.2152272506773,3.01950654807765
"134005",0.308,0.48,0,0.206,0,0,0,0.006,0,0,0,0.728030622,0.236258936,0.272642125,0.583783784,0.5,0.147490049419873,28.4908627348638,3.42911678058501
"252963",0.348,0.47,0.016,0.166,0,0,0,0,0,0,0,0.622782506,0.303542494,0.297258391,0.637837838,0.5,0.14748496881258,29.0427107375561,3.11805724105624
"252654",0.36,0.476,0.01,0.154,0,0,0,0,0,0,0,0.596700619,0.292668785,0.268197491,0.62972973,0.5,0.14745656257225,28.5658077257689,3.38705051781577
"168065",0.468,0.482,0,0.05,0,0,0,0,0,0,0,0.303529798,0.338681493,0.119346321,0.583783784,0.25,0.147392932279667,25.8096536356967,4.86703053767711
"126755",0.27,0.468,0.012,0.25,0,0,0,0,0,0,0,0.807063723,0.231247021,0.305605808,0.583783784,0.5,0.147385450134477,28.157918585802,3.61314522410845
"169881",0.27,0.448,0.034,0.248,0,0,0,0,0,0,0,0.791084553,0.303899921,0.38034266,0.62972973,0.5,0.14731735974421,28.2671144050086,3.55238961538923
"157661",0.246,0.48,0,0.25,0,0,0,0.024,0,0,0,0.84885744,0.241292031,0.332129999,0.632432432,0.5,0.14728445064171,28.6433650026107,3.34258390866695
"42621",0.276,0.466,0.01,0.248,0,0,0,0,0,0,0,0.797979935,0.229155414,0.300931225,0.548648649,0.5,0.147275237667959,29.5496504839096,2.82495591819804
"157650",0.268,0.48,0,0.228,0,0,0,0.024,0,0,0,0.800658861,0.25783426,0.332432806,0.632432432,0.5,0.147186683132243,28.9627522867169,3.16181848743652
"131377",0.314,0.48,0,0.202,0,0,0,0.004,0,0,0,0.716292695,0.235057806,0.263882941,0.578378378,0.5,0.147156612669324,28.5158399591165,3.41316560197605
"252835",0.402,0.472,0.014,0.112,0,0,0,0,0,0,0,0.482426401,0.337612744,0.253568318,0.635135135,0.5,0.147074196192083,27.7703635291818,3.82357995694205
"211453",0.348,0.458,0.026,0.168,0,0,0,0,0,0,0,0.618474438,0.33630218,0.334535893,0.635135135,0.5,0.147054917741849,28.8266159524965,3.2381204818219
"254791",0.326,0.486,0,0.186,0,0,0,0.002,0,0,0,0.684382712,0.239562263,0.246956482,0.621621622,0.5,0.147039394544183,29.5215188004457,2.84005745982363
"35",0.408,0.474,0,0.118,0,0,0,0,0,0,0,0.49515352,0.292237225,0.201624545,0.518918919,0.25,0.14703331364804,26.0551935927642,4.73656981706381
"252653",0.362,0.476,0.01,0.152,0,0,0,0,0,0,0,0.591611536,0.294174389,0.267062974,0.62972973,0.5,0.147013647618263,28.5160490393413,3.41218607021518
"128558",0.3,0.432,0.048,0.22,0,0,0,0,0,0,0,0.718649702,0.372549643,0.424359972,0.632432432,0.5,0.146998296756551,28.2716568045971,3.54790287598096
"228500",0.378,0.484,0,0.124,0,0,0,0.014,0,0,0,0.535973659,0.312926485,0.259150792,0.637837838,0.5,0.146934844522533,28.3455269673811,3.50658341973213
"28978",0.272,0.474,0,0.232,0,0,0,0.022,0,0,0,0.798823947,0.25382667,0.331447679,0.578378378,0.5,0.14692986311254,27.9434098637512,3.72814624055701
"31605",0.268,0.474,0,0.234,0,0,0,0.024,0,0,0,0.805840028,0.256510458,0.337097327,0.583783784,0.5,0.146929109127581,27.8033326814537,3.8046737960733
"169950",0.334,0.446,0.036,0.184,0,0,0,0,0,0,0,0.647670274,0.358611773,0.375625411,0.632432432,0.5,0.146892317819113,28.5938985227018,3.36795256851304
"252988",0.298,0.47,0.016,0.216,0,0,0,0,0,0,0,0.740331805,0.265836202,0.313361902,0.637837838,0.5,0.146866771116709,29.6869843267529,2.7425370152016
"252898",0.276,0.472,0.014,0.238,0,0,0,0,0,0,0,0.789702624,0.242648486,0.308341219,0.635135135,0.5,0.14686504455656,29.4381416194055,2.88749751316947
"85244",0.272,0.456,0.022,0.25,0,0,0,0,0,0,0,0.797079654,0.266095667,0.343537135,0.581081081,0.5,0.146857732366126,27.7539039946674,3.83113886003073
"302",0.278,0.47,0.004,0.248,0,0,0,0,0,0,0,0.798895634,0.210578943,0.277174748,0.524324324,0.5,0.146824032003185,28.8153733981736,3.24311465699755
"42031",0.446,0.476,0,0.078,0,0,0,0,0,0,0,0.38425341,0.320506575,0.159779767,0.535135135,0.25,0.146786083684463,25.8304864093558,4.8516302122109
"89375",0.288,0.478,0,0.23,0,0,0,0.004,0,0,0,0.775704111,0.215548495,0.270441266,0.562162162,0.5,0.146757190900378,29.2082866917549,3.01932767757091
"173384",0.33,0.482,0,0.184,0,0,0,0.004,0,0,0,0.67688459,0.247340041,0.257013333,0.594594595,0.5,0.1467341937348,28.6926416139926,3.3116615260025
"86748",0.292,0.478,0,0.228,0,0,0,0.002,0,0,0,0.768568149,0.21291766,0.261858601,0.556756757,0.5,0.146693697530917,29.2132354831183,3.01613486040191
"168442",0.32,0.476,0.006,0.198,0,0,0,0,0,0,0,0.700628421,0.248595005,0.272527195,0.591891892,0.5,0.146672756141456,28.5592510217346,3.38600744287386
"168438",0.328,0.476,0.006,0.19,0,0,0,0,0,0,0,0.68205252,0.254560939,0.269994918,0.591891892,0.5,0.146656097778834,28.4203955316152,3.46329805655176
"128554",0.308,0.432,0.048,0.212,0,0,0,0,0,0,0,0.700967709,0.378564999,0.422982365,0.632432432,0.5,0.146652419017095,28.3813178319778,3.48498774707134
"128553",0.31,0.432,0.048,0.21,0,0,0,0,0,0,0,0.696501592,0.380068838,0.42257671,0.632432432,0.5,0.146578447733065,28.4146920223529,3.46599473355899
"128555",0.306,0.432,0.048,0.214,0,0,0,0,0,0,0,0.705415485,0.37706116,0.423363436,0.632432432,0.5,0.146550015224679,28.3479786812792,3.50285900936831
"169880",0.272,0.448,0.034,0.246,0,0,0,0,0,0,0,0.786920053,0.30540376,0.380359687,0.62972973,0.5,0.14654165415283,28.2781933102795,3.54146077246408
"252741",0.388,0.474,0.012,0.126,0,0,0,0,0,0,0,0.522098524,0.320407731,0.257502186,0.632432432,0.5,0.146541230793348,27.9874267810084,3.70155761151649
"252652",0.364,0.476,0.01,0.15,0,0,0,0,0,0,0,0.586500761,0.295679993,0.265900843,0.62972973,0.5,0.146504458606493,28.4667869745806,3.43656277193346
"131378",0.312,0.48,0,0.204,0,0,0,0.004,0,0,0,0.720865728,0.233571618,0.264402915,0.578378378,0.5,0.146450891960893,28.5465349472535,3.39177365540703
"120862",0.314,0.478,0,0.18,0,0,0,0.028,0,0,0,0.689769838,0.303350984,0.335497196,0.627027027,0.5,0.146403482870281,28.9507165143402,3.164129084137
"84531",0.284,0.47,0.008,0.238,0,0,0,0,0,0,0,0.781619784,0.22829053,0.29087628,0.562162162,0.5,0.146397823993953,28.9781679980431,3.14852581936135
"136622",0.324,0.48,0,0.188,0,0,0,0.008,0,0,0,0.688696003,0.253852264,0.274787399,0.589189189,0.5,0.146356184354985,28.2961111500765,3.53039865380435
"34237",0.254,0.474,0,0.246,0,0,0,0.026,0,0,0,0.834525524,0.251767717,0.342464779,0.589189189,0.5,0.146348512499274,27.6808675297283,3.86752249449218
"84046",0.446,0.478,0,0.076,0,0,0,0,0,0,0,0.380219056,0.321031683,0.156749332,0.551351351,0.25,0.146343904131836,26.0313034754797,4.74388704254008
"128556",0.304,0.432,0.048,0.216,0,0,0,0,0,0,0,0.709845014,0.375557321,0.423720006,0.632432432,0.5,0.146328558598983,28.3160732207777,3.51917632327036
"160272",0.274,0.48,0,0.22,0,0,0,0.026,0,0,0,0.785030286,0.268134322,0.337354073,0.637837838,0.5,0.146291161732489,29.2705176782157,2.98101270649147
"294363",0.366,0.484,0.004,0.146,0,0,0,0,0,0,0,0.582514177,0.277802489,0.237317802,0.637837838,0.5,0.1462442685778,28.763403808506,3.26898838690481
"294260",0.37,0.486,0.002,0.142,0,0,0,0,0,0,0,0.57343128,0.274158503,0.225279193,0.635135135,0.5,0.14623736730107,28.6012349512855,3.35992180755514
"5350",0.278,0.474,0,0.244,0,0,0,0.004,0,0,0,0.799337666,0.208054894,0.274413174,0.52972973,0.5,0.146160035281631,29.401224154338,2.90499180547886
"169882",0.268,0.448,0.034,0.25,0,0,0,0,0,0,0,0.795232272,0.302396082,0.38030248,0.62972973,0.5,0.146079012479146,28.2291265047039,3.56570469124351
"84840",0.272,0.464,0.014,0.25,0,0,0,0,0,0,0,0.802545246,0.239460771,0.314756572,0.57027027,0.5,0.146061480687357,28.5905719495049,3.3648280257802
"128557",0.302,0.432,0.048,0.218,0,0,0,0,0,0,0,0.714256389,0.374053482,0.424052159,0.632432432,0.5,0.146052746743209,28.2859218778784,3.53415821107895
"211771",0.318,0.452,0.032,0.198,0,0,0,0,0,0,0,0.685880537,0.333458653,0.365796225,0.643243243,0.5,0.146049147500313,29.2435499946003,2.99514079756118
"47366",0.276,0.476,0,0.244,0,0,0,0.004,0,0,0,0.802428372,0.206590769,0.272920302,0.545945946,0.5,0.146040340758905,30.5191829061734,2.23945819416031
"169871",0.29,0.448,0.034,0.228,0,0,0,0,0,0,0,0.748670973,0.318938311,0.379465373,0.62972973,0.5,0.145978174168501,28.475921870239,3.42827810340778
"253081",0.314,0.468,0.018,0.2,0,0,0,0,0,0,0,0.702687414,0.284508869,0.31713296,0.640540541,0.5,0.145969556374093,29.5545432858581,2.81507529288353
"84739",0.272,0.466,0.012,0.25,0,0,0,0,0,0,0,0.803909158,0.232784397,0.307179643,0.567567568,0.5,0.145967196864491,28.9818936960714,3.14392988155467
"252897",0.278,0.472,0.014,0.236,0,0,0,0,0,0,0,0.785424118,0.244155856,0.308240384,0.635135135,0.5,0.145944861176221,29.4562331608745,2.87199785314771
"262643",0.372,0.486,0,0.134,0,0,0,0.008,0,0,0,0.559529401,0.291628276,0.244458993,0.637837838,0.5,0.145940769833736,28.5271863263027,3.39948928000306
"252651",0.366,0.476,0.01,0.148,0,0,0,0,0,0,0,0.581368164,0.297185597,0.264710872,0.62972973,0.5,0.145931166442702,28.4180232614597,3.46018764816712
"173391",0.316,0.482,0,0.198,0,0,0,0.004,0,0,0,0.709793686,0.236893478,0.26157801,0.594594595,0.5,0.14592230677272,29.013728536695,3.12559956642083
"136643",0.282,0.48,0,0.23,0,0,0,0.008,0,0,0,0.78416152,0.222568176,0.283789243,0.589189189,0.5,0.145908198757609,28.4698475780073,3.43123323257013
"42924",0.276,0.46,0.016,0.248,0,0,0,0,0,0,0,0.793875633,0.249245433,0.323743597,0.556756757,0.5,0.145870150305561,28.6628164509329,3.32324962518868
"160244",0.33,0.48,0,0.164,0,0,0,0.026,0,0,0,0.649618797,0.310291236,0.322339035,0.637837838,0.5,0.145843407655407,29.082706927709,3.08591270350603
"378149",0.45,0.492,0,0.058,0,0,0,0,0,0,0,0.336652734,0.329822611,0.129353503,0.664864865,0.25,0.145835910830083,26.8355176517411,4.31753289868263
"133993",0.332,0.48,0,0.182,0,0,0,0.006,0,0,0,0.671957692,0.254114376,0.265235156,0.583783784,0.5,0.14577670671288,28.0813994678466,3.64515099642746
"160274",0.27,0.48,0,0.224,0,0,0,0.026,0,0,0,0.794124047,0.265123114,0.337678164,0.637837838,0.5,0.145763641230327,29.2131468598979,3.01096452722028
"211776",0.308,0.452,0.032,0.208,0,0,0,0,0,0,0,0.708726149,0.325912982,0.368268904,0.643243243,0.5,0.145761245867278,29.1842886787868,3.02746709200117
"136624",0.32,0.48,0,0.192,0,0,0,0.008,0,0,0,0.698145484,0.250872827,0.276097074,0.589189189,0.5,0.145750598626361,28.3591729134177,3.49173490797506
"126342",0.288,0.476,0.004,0.232,0,0,0,0,0,0,0,0.774620688,0.217908393,0.271686282,0.572972973,0.5,0.145743759720861,28.8645582634851,3.20903715520372
"97252",0.284,0.478,0,0.228,0,0,0,0.01,0,0,0,0.779650977,0.229435178,0.291799143,0.578378378,0.5,0.145707023287848,28.3663938748573,3.48746394096064
"252369",0.324,0.482,0.004,0.19,0,0,0,0,0,0,0,0.688736955,0.245628806,0.258849361,0.621621622,0.5,0.145647601481891,29.7145171400313,2.7199472293504
"168252",0.296,0.48,0.002,0.222,0,0,0,0,0,0,0,0.757253001,0.217333863,0.259486183,0.586486486,0.5,0.145631906628911,28.6247627863334,3.34313002221621
"252697",0.274,0.476,0.01,0.24,0,0,0,0,0,0,0,0.796651265,0.227927809,0.293128664,0.62972973,0.5,0.145628496574873,29.1252479328691,3.06044019157098
"168249",0.302,0.48,0.002,0.216,0,0,0,0,0,0,0,0.744014715,0.221803018,0.258454652,0.586486486,0.5,0.145594118513869,28.6702148459738,3.31745667504928
"21101",0.276,0.474,0,0.234,0,0,0,0.016,0,0,0,0.795137929,0.239915277,0.314135012,0.562162162,0.5,0.145554924685391,28.6894035186152,3.30646745530355
"131379",0.31,0.48,0,0.206,0,0,0,0.004,0,0,0,0.725420075,0.232085429,0.264899371,0.578378378,0.5,0.145522771064198,28.5774760124389,3.3689026947711
"257401",0.356,0.486,0,0.154,0,0,0,0.004,0,0,0,0.607745619,0.267909275,0.241224771,0.627027027,0.5,0.145451156216056,28.5453185446288,3.38641569200685
"170756",0.336,0.482,0,0.18,0,0,0,0.002,0,0,0,0.664875121,0.246109787,0.246890861,0.589189189,0.5,0.145299708186084,28.1117657045374,3.6254551449802
"252650",0.368,0.476,0.01,0.146,0,0,0,0,0,0,0,0.576213614,0.298691201,0.263492825,0.62972973,0.5,0.145295880215937,28.3697599449008,3.48306728454068
"34",0.41,0.474,0,0.116,0,0,0,0,0,0,0,0.48974709,0.29370135,0.199899124,0.518918919,0.25,0.145238614030151,26.0065176506489,4.74851412351378
"254794",0.32,0.486,0,0.192,0,0,0,0.002,0,0,0,0.698586226,0.235053393,0.248948443,0.621621622,0.5,0.145226540566113,29.6717088736844,2.74276811459191
"23729",0.27,0.474,0,0.238,0,0,0,0.018,0,0,0,0.806510776,0.241085518,0.320253297,0.567567568,0.5,0.14514103774808,28.7876899783604,3.24881492900271
"170174",0.29,0.442,0.04,0.228,0,0,0,0,0,0,0,0.744580919,0.338625894,0.398695661,0.637837838,0.5,0.145091520098836,28.6329565703547,3.33530557651716
"52611",0.286,0.476,0,0.23,0,0,0,0.008,0,0,0,0.778353523,0.22510105,0.286607972,0.556756757,0.5,0.145090600011967,29.1148120012289,3.06333047540832
"252740",0.39,0.474,0.012,0.124,0,0,0,0,0,0,0,0.516693337,0.321914218,0.25595578,0.632432432,0.5,0.145082049965044,27.919760087361,3.72923830598398
"262699",0.26,0.486,0,0.246,0,0,0,0.008,0,0,0,0.8272591,0.207166181,0.280069724,0.637837838,0.5,0.145024416879204,29.2596992315316,2.9801404745068
"252480",0.304,0.48,0.006,0.21,0,0,0,0,0,0,0,0.733549255,0.237243844,0.273070446,0.624324324,0.5,0.144951158915088,29.6293660429103,2.76601856188136
"169852",0.328,0.448,0.034,0.19,0,0,0,0,0,0,0,0.663154101,0.347511252,0.371237416,0.62972973,0.5,0.144927204117808,28.5494409232063,3.380946211069
"252789",0.292,0.474,0.012,0.222,0,0,0,0,0,0,0,0.756326547,0.248096373,0.299329836,0.632432432,0.5,0.144920519139175,29.5098756896585,2.83533305589304
"43025",0.276,0.458,0.018,0.248,0,0,0,0,0,0,0,0.792505533,0.255927985,0.331011455,0.559459459,0.5,0.144898624813155,28.476645662718,3.42130005185945
"299423",0.342,0.488,0,0.166,0,0,0,0.004,0,0,0,0.640402164,0.258028418,0.246371477,0.643243243,0.5,0.144896430099523,29.4833672579181,2.85056171642061
"252693",0.282,0.476,0.01,0.232,0,0,0,0,0,0,0,0.779499774,0.233950225,0.292659125,0.62972973,0.5,0.14487298759254,29.2029387726298,3.01178956991442
"160265",0.288,0.48,0,0.206,0,0,0,0.026,0,0,0,0.752617388,0.27867355,0.335453014,0.637837838,0.5,0.144854695677416,29.4510330114149,2.86904267190082
"252688",0.292,0.476,0.01,0.222,0,0,0,0,0,0,0,0.757666791,0.241478246,0.291558673,0.62972973,0.5,0.14483065423793,29.3483935107129,2.92811378871774
"253077",0.322,0.468,0.018,0.192,0,0,0,0,0,0,0,0.684084186,0.290545406,0.31481844,0.640540541,0.5,0.144765819892359,29.4604284796813,2.86312261286146
"131369",0.33,0.48,0,0.186,0,0,0,0.004,0,0,0,0.679023749,0.246947313,0.258864724,0.578378378,0.5,0.144751082987231,28.2211350908772,3.56182099197437
"211663",0.332,0.454,0.03,0.184,0,0,0,0,0,0,0,0.654443221,0.337438884,0.354678903,0.640540541,0.5,0.144672793892512,29.0474098290587,3.09928712707906
"42030",0.448,0.476,0,0.076,0,0,0,0,0,0,0,0.378321023,0.321976878,0.157309671,0.535135135,0.25,0.14466959363338,25.7705588400159,4.86658391662769
"99880",0.278,0.478,0,0.232,0,0,0,0.012,0,0,0,0.791089529,0.230621304,0.298684001,0.583783784,0.5,0.144650530524558,28.248862174725,3.54590550892366
"157645",0.278,0.48,0,0.218,0,0,0,0.024,0,0,0,0.778037885,0.265353455,0.331616479,0.632432432,0.5,0.14461716328294,29.0816869523522,3.07948517230936
"120865",0.308,0.478,0,0.186,0,0,0,0.028,0,0,0,0.704538634,0.29884741,0.337445121,0.627027027,0.5,0.144614687405554,28.9761792083798,3.13935173330897
"252649",0.37,0.476,0.01,0.144,0,0,0,0,0,0,0,0.571036976,0.300196805,0.262246461,0.62972973,0.5,0.144600642196466,28.3219992254577,3.50520788126808
"254790",0.328,0.486,0,0.184,0,0,0,0.002,0,0,0,0.679608949,0.241065219,0.246243705,0.621621622,0.5,0.1445611250674,29.4450597285299,2.87088476131511
"134006",0.306,0.48,0,0.208,0,0,0,0.006,0,0,0,0.732579872,0.234770982,0.273104053,0.583783784,0.5,0.144560805511204,28.4915215810699,3.41096767723219
"136621",0.326,0.48,0,0.186,0,0,0,0.008,0,0,0,0.683941924,0.255341982,0.274095762,0.589189189,0.5,0.144524745861564,28.2408884121193,3.5495165960448
"168333",0.336,0.478,0.004,0.182,0,0,0,0,0,0,0,0.664508011,0.253831083,0.25821626,0.589189189,0.5,0.144517006443849,28.2021035995707,3.57083762447587
"157651",0.266,0.48,0,0.23,0,0,0,0.024,0,0,0,0.805128725,0.256330421,0.332524151,0.632432432,0.5,0.144494042146303,28.9121985992935,3.17483620754212
"84045",0.448,0.478,0,0.074,0,0,0,0,0,0,0,0.37424212,0.322508163,0.154243755,0.551351351,0.25,0.144478900024714,25.9702160160438,4.76166139091114
"131388",0.292,0.48,0,0.224,0,0,0,0.004,0,0,0,0.765584097,0.218709734,0.268322504,0.578378378,0.5,0.144369870920733,28.5598760679617,3.37175352997885
"170049",0.338,0.444,0.038,0.18,0,0,0,0,0,0,0,0.636796263,0.368204925,0.380540052,0.635135135,0.5,0.144297814967833,28.7005656926314,3.29271279933767
"170777",0.294,0.482,0,0.222,0,0,0,0.002,0,0,0,0.761341479,0.214807166,0.258329626,0.589189189,0.5,0.144255075223213,28.6653755820643,3.31215539561055
"131380",0.308,0.48,0,0.208,0,0,0,0.004,0,0,0,0.729955834,0.230599241,0.265372395,0.578378378,0.5,0.144251940541804,28.6074553568087,3.34450235595949
"252962",0.35,0.47,0.016,0.164,0,0,0,0,0,0,0,0.617821357,0.305050746,0.296285656,0.637837838,0.5,0.14422115830446,28.9810395544016,3.13431870192425
